,ID,City,Restaurant,Average Cost for two,Aggregate rating,Votes,Cuisine,Address,Price Range
4271,376269,Hyderabad,Baithak,900.0,3.7,20,"Continental,Beverages","Tolichowki, Toli Chowki, Hyderabad",1
4272,376361,Kolkata,Gupta Brothers,500.0,4.1,100,Indian  North Indian  Chinese  Snacks  Chaat  Thalis  Combo,"Central Kolkata, Park Street Area, Kolkata",1
4273,376364,Chennai,The New Punjab Club,600.0,4.6,20,North Indian,"Annanagar, Anna Nagar, Chennai",1
4274,376412,Pune,Ice Cream Factory And Shahi Durbar,600.0,2.9,80,"Ice Cream,Desserts,Beverages","Kalyani Nagar, Wadgaon Sheri, Pune",1
4275,376424,Kolkata,Fnf Food Centre,600.0,2.9,80,"Fast Food,Pastas,Combo","Jadavpur, Jadavpur, Kolkata",1
4276,376436,Delhi,Musafir By Imly,800.0,4.0,50,"Indian,Chinese,Italian","Rajouri Garden, Tagore Garden Extension, Delhi",1
4277,376466,Pune,Susha'S Cafe,800.0,2.9,80,"Fast Food,Pizzas,Beverages","Kothrud, Karve Nagar, Pune",1
4278,376487,Chennai,Hotel Pandian,600.0,3.7,100,"Biryani,South Indian,Chinese,Seafood","Washermenpet, Washermanpet, Chennai",1
4279,376491,Chennai,London Dessert Co,600.0,3.8,100,"Desserts,Beverages,Snacks","Kilpauk, Kilpauk, Chennai",1
4280,376615,Surat,Enjoy,800.0,4.2,50,"North Indian,Punjabi,Chinese","Piplod, Piplod, Surat",1
4281,376616,Surat,Sizzling Salsa,800.0,4.5,20,"Mexican,Continental,Italian","Piplod, Piplod, Surat",1
4282,376629,Mumbai,Chine Dine,700.0,3.7,100,"Chinese,Thai,North Indian,Biryani,South Indian,Maharashtrian,Snacks,Combo","Marol Sakinaka, Andheri East, Mumbai",1
4283,376645,Chennai,Firewood Briyani,700.0,2.9,80,"Biryani,Indian,Chinese,Tandoor","Arumbakkam, Koyambedu, Chennai",1
4284,376664,Kolkata,Sharma Snacks Centre,600.0,4.4,100,Snacks  Fast Food  Desserts  Beverages,"Central Kolkata, Bhowanipore, Kolkata",1
4285,376665,Hyderabad,The Mirchiesz,600.0,3.8,100,"Chinese,Biryani,Indian","Kothapet & Dilsukhnagar, Sarvodaya Colony, Hyderabad",1
4286,376683,Mumbai,Royal Falooda And Juice Centre,600.0,3.9,20,Continental  Beverages  Ice Cream,"Matunga Wadala, Sion, Mumbai",1
4287,376701,Kolkata,Rajgharana,600.0,2.9,80,Indian  Chinese  South Indian  Bengali  Snacks,"Lake Town, Baguiati, Kolkata",1
4288,376908,Mumbai,Shri Balaji Snacks Center,200.0,3.9,20,"Indian,Snacks","Matunga Wadala, Matunga Wadala, Mumbai",1
4289,376913,Pune,Malabar Food Centre,600.0,2.9,80,"North Indian,Indian","Magarpatta, Magarpatta, Pune",1
4290,376914,Hyderabad,Theobroma,1000.0,4.6,500,"Desserts,Bakery,Beverages","Somajiguda & Khairtabad, Somajiguda & Khairtabad, Hyderabad",2
4291,376952,Kolkata,The Yellow Turtle,600.0,4.4,100,"Asian,Chinese,Continental","South Kolkata, South Kolkata, Kolkata",1
4292,376990,Chennai,Delight Cake Treat,800.0,2.9,80,"Bakery,Desserts","Perambur, Perambur, Chennai",1
4293,377056,Chennai,The Earthen Foods,600.0,3.3,20,"Biryani,Italian,Chinese","T Nagar, T Nagar, Chennai",1
4294,377065,Bangalore,Karavali Mess,500.0,4.3,20,Indian,"Rajajinagar, Rajajinagar, Bangalore",1
4295,377134,Chennai,Subhodayam Restaurant,600.0,3.9,50,"Chinese,South Indian,Andhra,Biryani,Desserts","T Nagar, T Nagar, Chennai",1
4296,377149,Ahmedabad,Tea Post  A Place To Talk,400.0,2.9,80,"Indian,Beverages,Snacks","Navrangpura, Navrangpura, Ahmedabad",1
4297,377176,Chennai,Wow! Momo,600.0,4.2,100,"Tibetan,Fast Food,Healthy Food,Asian,Chinese,Snacks,Continental,Desserts,Beverages","Sydenhams Road, Nehru Stadium Dark Kitchen Metro Manor Sydenhams, Chennai",1
4298,377203,Bangalore,Amma'S Pastries,700.0,4.4,50,"Bakery,Desserts","Frazer Town, Frazer Town, Bangalore",1
4299,377204,Kolkata,Afraa Lounge,3000.0,4.2,20,"Chinese,Continental,Indian,Combo","Salt Lake, Salt Lake, Kolkata",3
4300,377226,Mumbai,Tuliip'S Kitchen,400.0,2.9,80,"Thalis,Biryani","Powai, Powai, Mumbai",1
4301,377305,Hyderabad,Shawarma Station,578.0,3.1,20,"Arabian,Lebanese","Santoshnagar & Saidabad, Santoshnagar & Saidabad, Hyderabad",1
4302,377312,Pune,Culture Biryani And Grill,560.0,4.6,20,"Indian,Continental","Sinhgad Road, Sinhgad Road, Pune",1
4303,377315,Pune,Rocomamas,2000.0,4.2,50,"American,Fast Food","Kalyani Nagar, Kalyani Nagar, Pune",3
4304,377316,Hyderabad,Ram Ki Bandi,600.0,4.1,100,South Indian,"Himayath Nagar, Abids & Koti, Hyderabad",1
4305,377350,Mumbai,M. S. Snacks Center,700.0,2.9,80,"Chinese,Indian,Snacks","Chembur, Chembur, Mumbai",1
4306,377432,Kolkata,Cafe Darshani,560.0,3.9,20,South Indian,"Salt Lake, Salt Lake, Kolkata",1
4307,377445,Mumbai,Oishi Oishi By Persian Darbar,1200.0,2.9,80,Chinese  Japanese  Pan-Asian  Tibetan  Asian  Beverages,"Marol Sakinaka, Marol Sakinaka, Mumbai",2
4308,377576,Chennai,Svah Express,1000.0,4.2,50,"Indian,Continental,Desserts,Beverages","Alwarpet, Alwarpet, Chennai",2
4309,377616,Surat,Dilip Dabeli,500.0,4.2,20,"Snacks,Chaat,Fast Food","Athwa, Athwa, Surat",1
4310,377625,Surat,Krazzy Chicken,600.0,2.9,80,"Biryani,Indian","Varachha, Near Rto Pal Gam, Surat",1
4311,377778,Kolkata,Suman Sweets And Snacks,600.0,2.9,80,Sweets  Snacks,"Central Kolkata, Central Kolkata, Kolkata",1
4312,377818,Bangalore,Ruchi Virundu,500.0,2.9,80,"Biryani,South Indian","Koramangala, Koramangala, Bangalore",1
4313,377857,Delhi,Foodiz Dhaba,600.0,2.9,80,"Chinese,Indian","Kirti Nagar, Kirti Nagar, Delhi",1
4314,377877,Chennai,Ziyach Atho Kadai,400.0,4.2,50,"Street Food,Chinese,Indian","Perambur, Perambur, Chennai",1
4315,377889,Bangalore,Puppy'S Gastronomy,2000.0,2.9,80,"Continental,Italian,Snacks,Beverages","Central Bangalore, Central Bangalore, Bangalore",3
4316,378002,Hyderabad,Chutney Bowl,300.0,4.2,500,South Indian,"Tarnaka  Nacharam & Malkajigiri, Tarnaka  Nacharam & Malkajigiri, Hyderabad",1
4317,378029,Surat,Cafe Ashiana,400.0,2.9,80,"Fast Food,North Indian,Italian,Beverages","Piplod, Piplod, Surat",1
4318,378076,Hyderabad,The Hyderabad Chicken Haleem,300.0,3.2,20,Haleem,"Mehdipatnam, Mehdipatnam, Hyderabad",1
4319,378112,Chennai,Kites Pure Veg Restaurant,560.0,2.9,80,Indian,"Kilpauk, Kilpauk, Chennai",1
4320,378117,Pune,Chocolate Biclate,500.0,4.3,50,"Bakery,Desserts,Beverages","Shivaji Nagar, Shivaji Nagar, Pune",1
4321,378150,Kolkata,Fiery Drumstick,600.0,2.9,80,Chinese,"South Kolkata, South Kolkata, Kolkata",1
4322,378154,Ahmedabad,Smokin' Joe'S,800.0,3.8,50,"Italian,Pizzas,Continental,Italian-American","Vastrapur, Vastrapur, Ahmedabad",1
4323,378157,Kolkata,Zeeshan D.P. Park,500.0,4.4,100,"Tandoor,Snacks,Biryani","South Kolkata, South Kolkata, Kolkata",1
4324,378205,Chennai,The Asian Hive,600.0,4.3,100,"Chinese,Thai,Asian","Annanagar, Annanagar, Chennai",1
4325,378321,Delhi,Shakespeare Cafe (Punjabi Bagh),800.0,2.9,80,"Indian,Tandoor,Chinese","Punjabi Bagh, Punjabi Bagh, Delhi",1
4326,378370,Pune,Italian Hut,398.0,4.4,20,"Continental,Italian","Sinhgad Road, Sinhgad Road, Pune",1
4327,378411,Kolkata,Bangaliana,400.0,3.8,20,"Indian,North Indian","Lake Town, Lake Town, Kolkata",1
4328,378436,Kolkata,Ketana,500.0,4.4,100,Indian,"Bangur Avenue, Lake Town, Kolkata",1
4329,378469,Kolkata,Dumghan,600.0,4.5,100,"Biryani,North Eastern,Kebabs,Indian","North Dumdum, North Dumdum, Kolkata",1
4330,378475,Kolkata,Ananda Mela Confectionery,600.0,2.9,80,"Indian,Bakery,Biryani","Dumdum, Dumdum, Kolkata",1
4331,378482,Kolkata,Club Loca,400.0,2.9,80,Continental  Indian  Chinese,"Salt Lake, Salt Lake, Kolkata",1
4332,378508,Kolkata,Gangotri Sweets And Snacks,400.0,4.3,100,Sweets  Snacks  Chaat,"South Kolkata, South Kolkata, Kolkata",1
4333,378527,Pune,Belly Tales,800.0,3.9,50,"North Indian,Chinese,Combo,Pizzas,Beverages","Kalyani Nagar, Kalyani Nagar, Pune",1
4334,378594,Surat,Bro Sis Fast Food Corner,700.0,2.9,80,"Fast Food,Italian","Adajan, Adajan, Surat",1
4335,378719,Bangalore,Cloud Kitchen Chinni Con Cook,600.0,2.9,80,"Continental,Indian,Chinese,Beverages","Indiranagar, Indiranagar, Bangalore",1
4336,378734,Chennai,The Degh Story,1800.0,2.9,80,"North Indian,Biryani,Hyderabadi,Indian","City Centre, T Nagar, Chennai",2
4337,378796,Pune,Shivtirth Vadapav,400.0,3.7,20,"Indian,Snacks","Kothrud, Kothrud, Pune",1
4338,378854,Surat,The Wrap Co,700.0,3.9,100,"North Indian,Snacks","Piplod, Piplod, Surat",1
4339,378902,Surat,Engine Cafe,400.0,4.0,50,"Indian,Continental,Chinese","Piplod, Piplod, Surat",1
4340,378921,Mumbai,Orange Cakes And Bakers,1000.0,4.1,100,"Bakery,Desserts","Marol Sakinaka, Marol Sakinaka, Mumbai",2
4341,379007,Kolkata,Tbc Bowlz,400.0,4.4,50,"Indian,Chinese,Continental","South Kolkata, South Kolkata, Kolkata",1
4342,379013,Mumbai,Dooodly Meals,800.0,2.9,80,North Indian,"Andheri East, Andheri East, Mumbai",1
4343,379046,Bangalore,House Of Belgian,500.0,2.9,80,"Desserts,Beverages,Snacks","Basavanagudi, Basavanagudi, Bangalore",1
4344,379083,Chennai,Hotel Vada Chennai,700.0,3.8,50,"Arabian,South Indian,Grill,Barbecue,Chinese,Biryani,Combo,Ice Cream,Juices,Beverages","Perambur, Perambur, Chennai",1
4345,379100,Pune,Rajmandir Ice Cream,300.0,4.0,20,"Ice Cream,Desserts,Beverages","Shivaji Nagar, Shivaji Nagar, Pune",1
4346,379121,Chennai,The Nosh,400.0,2.9,80,"Fast Food,Beverages,Indian,Tandoor","Mylapore, Mylapore, Chennai",1
4347,379173,Ahmedabad,Lemon Restaurant,600.0,2.9,80,"South Indian,Continental,Chinese","Maninagar, Maninagar, Ahmedabad",1
4348,379218,Mumbai,Big Binge Co,200.0,4.7,20,"Asian,Mexican,Snacks,Fast Food","Scruz Bandra East, Santacruz Bandra East, Mumbai",1
4349,379224,Chennai,Gita'S Homemade,400.0,2.9,80,"Andhra,South Indian,Indian","Annanagar, Annanagar, Chennai",1
4350,379251,Bangalore,Shawarma21,300.0,4.3,20,"Arabian,Fast Food","Ln Puram Srirampuram, Malleshwaram, Bangalore",1
4351,379271,Pune,Surprise India - Cakes & Desserts,600.0,4.1,20,Bakery,"Bibwewadi, Bibwewadi, Pune",1
4352,379273,Ahmedabad,Haanji Amritsari Kulcha,600.0,3.0,20,"North Indian,Snacks","Vastrapur, Vastrapur, Ahmedabad",1
4353,379281,Kolkata,Rita'S Cafe,600.0,4.5,20,"South Indian,Snacks,Beverages","Salt Lake, Salt Lake, Kolkata",1
4354,379342,Chennai,Flipside (Burgers And Sides),1500.0,4.4,100,American,"Alwarpet, Alwarpet, Chennai",2
4355,379359,Hyderabad,Maharashtrian Kitchen,400.0,2.9,80,Maharashtrian,"Tarnaka Nacharam & Malkajigiri, Tarnaka Nacharam & Malkajigiri, Hyderabad",1
4356,379495,Kolkata,Karim'S,500.0,4.2,100,Mughlai,"Central Kolkata, Central Kolkata, Kolkata",1
4357,379497,Surat,Amar Bhandari Tiffin House,400.0,2.9,80,"Indian,Seafood","Athwa, Athwa, Surat",1
4358,379518,Delhi,Durga Dosa Corner,400.0,4.2,100,"South Indian,Chinese","Paschim Vihar, Paschim Vihar, Delhi",1
4359,379616,Mumbai,New Shalimar Cold Drink House,240.0,2.9,80,"Desserts,South Indian,Pizzas,Fast Food,Juices,Snacks","Marol Sakinaka, Marol Sakinaka, Mumbai",1
4360,379687,Hyderabad,Fried Chicken Hub,650.0,4.2,100,Continental,"Tolichowki, Tolichowki, Hyderabad",1
4361,379718,Chennai,Adyar Vaishanava S Thattu Idli Kadai,600.0,4.1,100,South Indian,"Perambur, Perambur, Chennai",1
4362,379740,Mumbai,Dil Ki Meal,600.0,4.5,50,"Combo,American","Marol Sakinaka, Marol Sakinaka, Mumbai",1
4363,379776,Delhi,Hill Chillz 26,600.0,4.3,50,"Ice Cream,Beverages","Nsp, Nsp, Delhi",1
4364,379796,Hyderabad,Five Star And Koli Hut,240.0,4.7,20,Indian,"Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
4365,379892,Hyderabad,The Brooklyn Creamery - Healthy Ice Cream,400.0,3.9,20,"Desserts,Ice Cream,Healthy Food","Abids, Abids & Koti, Hyderabad",1
4366,379909,Mumbai,Momo'S Mealbox,600.0,2.9,80,"Chinese,Snacks,Beverages","Chembur, Chembur, Mumbai",1
4367,379915,Kolkata,Abar Khabo One,200.0,4.6,50,"Indian,Chinese","Ruby Area, Ruby Area, Kolkata",1
4368,379942,Mumbai,Mega Food Court,600.0,4.4,50,"Indian,North Indian,South Indian,Biryani,Pizzas,Desserts,Beverages","Marol Industrial Estate Marol Sakinaka, Marol Sakinaka, Mumbai",1
4369,379995,Kolkata,Byepass Dhaba,1200.0,4.3,100,"North Indian,Chinese,Biryani,Tandoor","Salt Lake, Salt Lake, Kolkata",2
4370,380023,Kolkata,Gupta Brothers Lake Town,600.0,4.2,100,Asian  Chinese  Combo  Desserts  Indian  North Indian,"Lake Town, Lake Town, Kolkata",1
4371,380069,Chennai,Sumac - Middle Eastern Medley,800.0,3.9,20,"Continental,Snacks,Salads","5Th Street Nehru Nagar 13Th Main Road, Annanagar, Chennai",1
4372,380114,Chennai,Grillsmith - Flamin' Fare,800.0,4.3,20,"Continental,North Indian,South Indian,Chinese","Annanagar, Annanagar, Chennai",1
4373,380118,Kolkata,Cookie2Nite,240.0,2.9,80,Desserts  Snacks  Fast Food  Beverages  Combo,"Lake Town, Lake Town, Kolkata",1
4374,380177,Surat,Food  On  Way,400.0,4.2,100,"North Indian,Fast Food,Chinese,Biryani,Pizzas,Street Food","Parvat Patiya, Athwa, Surat",1
4375,380189,Bangalore,The Cake House,560.0,4.3,20,"Indian,Bakery,Sweets","Basavanagudi, Basavanagudi, Bangalore",1
4376,380243,Mumbai,Kerala Palace,700.0,4.3,500,"Kerala,South Indian,Indian,Biryani","Chembur, Chembur, Mumbai",1
4377,380346,Hyderabad,Sri Sai Ak Tiffin Centre,400.0,4.2,100,Indian  South Indian,"A.S. Rao Nagar & Sainikpuri, A.S. Rao Nagar & Sainikpuri, Hyderabad",1
4378,380368,Bangalore,Mumbai Xpress,600.0,4.1,20,"Chaat,Street Food,Fast Food","Basavanagudi, Basavanagudi, Bangalore",1
4379,380396,Delhi,Pranav Kabab,1200.0,2.9,80,"Indian,Chinese,Mughlai,Biryani","Punjabi Bagh, Punjabi Bagh, Delhi",2
4380,380398,Bangalore,Punjab Express,600.0,4.1,100,North Indian,"Central Bangalore, Central Bangalore, Bangalore",1
4381,380461,Kolkata,Nandalal Sweets,400.0,3.8,50,Sweets,"Ruby Area, Ruby Area, Kolkata",1
4382,380467,Surat,Pizza 2000,500.0,3.8,20,"Pizzas,Combo","Sosyo Circle, Athwa, Surat",1
4383,380580,Surat,Mr. Waffle And  Momos,400.0,3.4,20,"Chinese,Desserts","Athwa, Athwa, Surat",1
4384,380609,Hyderabad,Ab'S-Absolute Barbecues,1000.0,3.5,50,"Barbecue,Biryani,Chinese","Banjara Hills, Banjara Hills, Hyderabad",2
4385,380632,Hyderabad,Waffee & Co,400.0,4.4,50,"Desserts,Waffle","Uppal, Uppal, Hyderabad",1
4386,380638,Pune,Pimlico Kothrud,1600.0,4.5,100,"Continental,Indian","Kothrud, Kothrud, Pune",2
4387,380686,Bangalore,Pastries Park,200.0,2.9,80,"Bakery,Desserts","Malleshwaram, Malleshwaram, Bangalore",1
4388,380710,Kolkata,Utsaav,600.0,2.9,80,Chinese,"Alipore, Alipore, Kolkata",1
4389,380756,Bangalore,Gama Gama Hotel,300.0,4.4,100,"Street Food,South Indian,Indian","Basavanagudi, Basavanagudi, Bangalore",1
4390,380796,Hyderabad,Galaxy Paradise,500.0,3.6,20,"Biryani,Chinese","Tolichowki, Tolichowki, Hyderabad",1
4391,380800,Kolkata,New Chaturbhuj Mistanna Bhandar,400.0,4.4,50,Sweets  Snacks,"Kidderpore, Kidderpore, Kolkata",1
4392,380806,Hyderabad,Balaji Jainarayan Mithai Bhandar,600.0,3.8,20,Sweets  Snacks  Bengali,"Kharkhana & Trimulgherry, Kharkhana & Trimulgherry, Hyderabad",1
4393,380837,Pune,Gypsy Caterers,1000.0,2.9,80,Indian,"Kothrud, Kothrud, Pune",2
4394,381004,Kolkata,Yummy Express,400.0,2.9,80,"American,Beverages,Snacks","Jadavpur, Jadavpur, Kolkata",1
4395,381037,Kolkata,Hot Spring Kitchen And Lounge,1000.0,2.9,80,Chinese,"South Kolkata, South Kolkata, Kolkata",2
4396,381056,Kolkata,The Parking,400.0,4.3,50,"Chinese,Tandoor,Fast Food,Mughlai,Combo,Beverages","Ruby Area, Ruby Area, Kolkata",1
4397,381060,Chennai,Fb Cakes Royapuram,400.0,4.1,100,Bakery,"Royapuram, Chennai, Chennai",1
4398,381076,Pune,Origins,3200.0,4.5,20,"Thai,Indonesian,Japanese,Burmese","Kothrud, Kothrud, Pune",4
4399,381153,Hyderabad,The Bedford Bakehouse And Tearoom,1000.0,2.9,80,Continental,"Banjara Hills, Banjara Hills, Hyderabad",2
4400,381206,Bangalore,Friends Chinese Corner,400.0,2.9,80,"Chinese,Kebabs","Rajajinagar, Rajajinagar, Bangalore",1
4401,381216,Mumbai,Vinanjay Family Restaurant &Bar,700.0,2.9,80,Indian  Chinese  South Indian  Biryani  Tandoor  Snacks,"Scruz Bandra East, Scruz Bandra East, Mumbai",1
4402,381248,Mumbai,Express Chinese,500.0,3.1,20,Chinese,"Juhu, Kurla, Mumbai",1
4403,381284,Ahmedabad,Flourish Lounge Cafe,400.0,2.9,80,"Beverages,Ice Cream","Naranpura, Naranpura, Ahmedabad",1
4404,381293,Hyderabad,Abhiruchi Swagruha Foods,500.0,4.5,100,Sweets  Snacks,"Ameerpet, Ameerpet, Hyderabad",1
4405,381296,Mumbai,99 Chinese,500.0,2.9,80,Chinese,"Juhu, Juhu, Mumbai",1
4406,381298,Mumbai,Chinese Adda,500.0,2.9,80,Chinese,"Juhu, Kurla, Mumbai",1
4407,381309,Surat,La Festa,1000.0,3.7,20,"Pizzas,Chinese,Italian,Fast Food","Vesu, Piplod, Surat",2
4408,381312,Mumbai,Bhot Hard Chinese,500.0,2.9,80,Chinese,"Juhu, Kurla, Mumbai",1
4409,381318,Surat,Iconic Food Victory,600.0,2.9,80,"Chinese,North Indian,Indian,Biryani,Pastas,Combo,Beverages","Piplod, Piplod, Surat",1
4410,381333,Mumbai,Vista Fast Food,500.0,2.9,80,"Chinese,Indian","Juhu, Juhu, Mumbai",1
4411,381334,Mumbai,Papa Pizza,500.0,2.9,80,"Indian,Chinese","Juhu, Kurla, Mumbai",1
4412,381336,Delhi,Healthy Tree,700.0,4.1,100,"Beverages,Healthy Food,Salads","Rohini, Rohini, Delhi",1
4413,381339,Mumbai,Appetite Chinese Food,600.0,4.3,20,Chinese,"Chembur, Chembur, Mumbai",1
4414,381343,Hyderabad,Tasty Inn Hyderabadi Biryani,500.0,2.9,80,"Biryani,Indian,Chinese,Seafood","Nallakunta & Vidyanagar, Nallakunta & Vidyanagar, Hyderabad",1
4415,381460,Kolkata,Shandar Chinese Kitchen,600.0,4.4,100,"Chinese,Snacks","Jadavpur, Jadavpur, Kolkata",1
4416,381488,Kolkata,The Kindest Biryani,400.0,2.9,80,Indian,"Jadavpur, Jadavpur, Kolkata",1
4417,381535,Pune,Terrasinne Food Corp.Llp,1200.0,2.9,80,Indian,"Shivaji Nagar, Shivaji Nagar, Pune",2
4418,381553,Bangalore,Uttara Karnatakadha Jolada Rotti Mattu Chapati Angadi,200.0,4.3,100,"South Indian,Snacks,Indian","Basavanagudi, Basavanagudi, Bangalore",1
4419,381612,Hyderabad,Chickden,500.0,4.1,20,"Indian,Arabian,Chinese","Nallakunta & Vidyanagar, Nallakunta & Vidyanagar, Hyderabad",1
4420,381638,Kolkata,Little Asia,600.0,4.5,100,"Chinese,Fast Food","Alipore, South Kolkata, Kolkata",1
4421,381671,Delhi,Standard Ice Cream(Rohini Sector-6 Ayodhya Chowk Wale),300.0,4.0,50,"Street Food,Desserts,Beverages","Rohini, Rohini, Delhi",1
4422,381688,Mumbai,Bff Bombay French Fries,600.0,2.9,80,"Continental,Desserts,Beverages,Snacks","Ghatkopar Vikhroli, Ghatkopar Vikhroli, Mumbai",1
4423,381792,Chennai,The Break Room,600.0,2.9,80,"Beverages,Snacks,Fast Food,Chaat,Ice Cream","Nungambakkam, Nungambakkam, Chennai",1
4424,381804,Chennai,Abang Raju'S Nasi Goreng,700.0,2.9,80,"Singaporean,Malaysian","Annanagar, Annanagar, Chennai",1
4425,381825,Chennai,The New Moghal Biriyani,600.0,2.9,80,"Biryani,Indian,Chinese","Royapettah, Royapettah, Chennai",1
4426,381838,Kolkata,37 Relish Route,400.0,2.9,80,"Bengali,Continental","South Kolkata, South Kolkata, Kolkata",1
4427,381896,Surat,Thali Central,700.0,4.1,100,"Biryani,North Indian,Mughlai,Beverages","Piplod, Piplod, Surat",1
4428,381901,Bangalore,Raffaele'S Ristorante Pizzeria,1600.0,4.3,100,"Pizzas,Continental,Pastas,Fast Food,Beverages","Indiranagar, Indiranagar, Bangalore",2
4429,381906,Mumbai,The Health Factory,1200.0,2.9,80,Healthy Food,"Marol Sakinaka, Marol Sakinaka, Mumbai",2
4430,381965,Pune,Rambo'S Biryani House,700.0,2.9,80,"Indian,Kebabs","Kothrud, Kothrud, Pune",1
4431,382138,Kolkata,Ebowl,600.0,4.3,100,"Biryani,Indian,Chinese","Dumdum, Dumdum, Kolkata",1
4432,382190,Chennai,Chai Garden,400.0,2.9,80,"South Indian,Beverages","Kodumbakkam, Kilpauk, Chennai",1
4433,382194,Chennai,Tommys Kitchen,600.0,2.9,80,"Chinese,Indian,Kebabs","Kodumbakkam, Kodambakkam, Chennai",1
4434,382216,Chennai,Madras Momos,400.0,2.9,80,"Chinese,Combo,Beverages","Kilpauk, Kilpauk, Chennai",1
4435,382430,Mumbai,Rajhans Dining ( Ornament ),1400.0,2.9,80,"Indian,Chinese","Chembur, Chembur, Mumbai",2
4436,382537,Bangalore,Singh Da Punjabi Dhaba,400.0,3.8,100,"Punjabi,Tandoor,Chinese","Koramangala, Koramangala, Bangalore",1
4437,382565,Mumbai,Hotel Gopi,400.0,2.9,80,"Chinese,South Indian,Snacks","Marol Sakinaka, Marol Sakinaka, Mumbai",1
4438,382566,Kolkata,Harpreet Auntie'S Thali Junction,1200.0,2.9,80,"Indian,Chinese,Thalis","Salt Lake, Salt Lake, Kolkata",2
4439,382802,Hyderabad,Sri Surya Tiffins,300.0,2.9,80,"South Indian,Chinese,Fast Food,Snacks","Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
4440,382814,Bangalore,Bigbites,600.0,2.9,80,"Street Food,Fast Food,Tex-Mex","Frazer Town, Frazer Town, Bangalore",1
4441,382861,Bangalore,Hotel Moonlight,1000.0,4.1,100,"Indian,Chinese,Biryani,Tandoor","Malleshwaram, Malleshwaram, Bangalore",2
4442,382862,Bangalore,The Local-Terrace Drinkery,1200.0,2.9,80,"American,Indian","Koramangala, Koramangala, Bangalore",2
4443,382904,Bangalore,Jai Matharani Chats,400.0,2.9,80,"Chaat,Juices,Beverages","Basaveshwaranagar, Basaveshwaranagar, Bangalore",1
4444,382938,Hyderabad,Zaheer Juice Center,400.0,2.9,80,"Juices,Beverages","Santoshnagar & Saidabad, Santoshnagar & Saidabad, Hyderabad",1
4445,382954,Hyderabad,Trio La Patisserie,600.0,2.9,80,"Bakery,Desserts","Banjara Hills, Banjara Hills, Hyderabad",1
4446,382978,Chennai,Taj Biriyani Center,800.0,2.9,80,"Street Food,Biryani,Indian","George Town, George Town, Chennai",1
4447,382994,Mumbai,Star Restaurant,1000.0,2.9,80,Chinese  North Indian  Fast Food  Mughlai  Indian  Seafood  Kebabs  Thalis,"Ghatkopar Vikhroli, Ghatkopar Vikhroli, Mumbai",2
4448,383038,Delhi,Pizzapastaburger Coin,400.0,3.7,50,"Pizzas,Fast Food","Nsp, Nsp, Delhi",1
4449,383042,Hyderabad,Trio La Patisserie,800.0,2.9,80,Bakery  Desserts,"Begumpet, Begumpet, Hyderabad",1
4450,383044,Chennai,Billy'S,400.0,2.9,80,"Indian,American,Italian,Continental","Perambur, Perambur, Chennai",1
4451,383051,Hyderabad,Peshawar Juice N Ice Cream,400.0,2.9,20,Juices  Beverages  Desserts,"Lakdi Ka Pul, Lakdi Ka Pul, Hyderabad",1
4452,383057,Ahmedabad,S N Blu- The Food Library,600.0,2.9,80,"Indian,Fast Food,Beverages","Chandkheda, Chandkheda, Ahmedabad",1
4453,383084,Delhi,Nori,1600.0,2.9,80,"Asian,Chinese,Burmese,Thai,Seafood","Punjabi Bagh, Punjabi Bagh, Delhi",2
4454,383098,Pune,Crazy Cheesy ( Law Collage Road ),1000.0,2.9,80,"Continental,Pastas,Pizzas","Kothrud, Kothrud, Pune",2
4455,383176,Hyderabad,Surprise India - Cakes & Desserts,600.0,2.9,80,Desserts,"Tolichowki, Tolichowki, Hyderabad",1
4456,383270,Chennai,Bismi Kebab Corner,400.0,2.9,80,"Biryani,Indian,Chinese","Egmore, Egmore, Chennai",1
4457,383271,Kolkata,Bangla Box By Kasturi,700.0,4.1,100,"Bengali,Combo","South Kolkata, South Kolkata, Kolkata",1
4458,383275,Chennai,Flavour Of Chettinadu,300.0,2.9,80,"Biryani,Chettinad,South Indian","Nungambakkam, Nungambakkam, Chennai",1
4459,383287,Kolkata,Kbc-Kolkata Biryani Co,600.0,3.7,100,"Biryani,Mughlai,Indian,Tandoor,Kebabs,Snacks","Lake Town, Lake Town, Kolkata",1
4460,383290,Chennai,Dumbir By Kappa Chakka Kandhari,1200.0,4.3,100,"Biryani,South Indian,North Indian","Nungambakkam, Nungambakkam, Chennai",2
